time2	zEm3
3778.83	-46.2713
3778.83	-46.6793
3778.83	-46.8734
3778.83	-46.9491
3778.83	-46.8899
3778.83	-46.7648
3778.83	-46.7352
3778.83	-46.6628
3778.83	-46.5444
3778.84	-46.5575
3778.84	-46.676
3778.84	-46.7089
3778.84	-46.4424
3778.84	-46.2844
3778.84	-46.2976
3778.84	-46.1067
3778.84	-46.0508
3778.84	-46.2745
3778.84	-46.3766
3778.85	-46.3733
3778.85	-46.4128
3778.85	-46.4786
3778.85	-46.755
3778.85	-46.7681
3778.85	-46.8767
3778.85	-46.6464
3778.85	-46.6266
3778.85	-46.8372
3778.85	-46.6826
3778.86	-46.7188
3778.86	-46.6595
3778.86	-46.7155
3778.86	-46.676
3778.86	-46.6497
3778.86	-46.653
3778.86	-46.6431
3778.86	-46.8076
3778.86	-46.8142
3778.86	-47.0347
3778.87	-47.0906
3778.87	-47.1926
3778.87	-47.1169
3778.87	-47.0149
3778.87	-47.0807
3778.87	-47.1466
3778.87	-47.0347
3778.87	-47.0577
3778.87	-47.1762
3778.87	-47.0511
3778.88	-46.8175
3778.88	-47.0084
3778.88	-47.0051
3778.88	-47.1433
3778.88	-47.2486
3778.88	-47.4855
3778.88	-47.6665
3778.88	-47.4559
3778.88	-47.3966
3778.88	-47.1268
3778.89	-46.9063
3778.89	-46.8471
3778.89	-46.7648
3778.89	-46.5872
3778.89	-46.6661
3778.89	-46.5839
3778.89	-46.6102
3778.89	-46.3897
3778.89	-46.4621
3778.89	-46.6201
3778.9	-46.5806
3778.9	-46.574
3778.9	-46.7714
3778.9	-46.7385
3778.9	-46.8438
3778.9	-46.8636
3778.9	-46.7385
3778.9	-46.6497
3778.9	-46.4259
3778.9	-46.5806
3778.91	-46.5444
3778.91	-46.4522
3778.91	-46.37
3778.91	-46.3535
3778.91	-46.3075
3778.91	-46.5937
3778.91	-46.6563
3778.91	-46.6365
3778.91	-46.7287
3778.91	-46.6826
3778.92	-46.7254
3778.92	-46.6694
3778.92	-46.5181
3778.92	-46.4325
3778.92	-46.416
3778.92	-46.3239
3778.92	-46.1824
3778.92	-46.133
3778.92	-46.087
3778.92	-46.1067
3778.93	-45.8501
3778.93	-45.9718
3778.93	-46.1034
3778.93	-46.3963
3778.93	-46.6793
3778.93	-46.8767
3778.93	-46.9952
3778.93	-47.0577
3778.93	-47.0051
3778.93	-46.8208
3778.94	-46.6398
3778.94	-46.699
3778.94	-46.7385
3778.94	-46.6431
3778.94	-46.8504
3778.94	-46.7616
3778.94	-46.8109
3778.94	-46.5608
3778.94	-46.7319
3778.94	-46.7714
3778.95	-46.9195
3778.95	-46.9096
3778.95	-46.8339
3778.95	-47.1005
3778.95	-47.2519
3778.95	-47.1762
3778.95	-46.9919
3778.95	-46.9722
3778.95	-46.801
3778.95	-46.6497
3778.96	-46.6431
3778.96	-46.4358
3778.96	-46.4786
3778.96	-46.3831
3778.96	-46.2285
3778.96	-46.3107
3778.96	-46.4292
3778.96	-46.6201
3778.96	-46.8307
3778.96	-46.9261
3778.97	-46.9129
3778.97	-46.8603
3778.97	-46.6497
3778.97	-46.6694
3778.97	-46.6563
3778.97	-46.6266
3778.97	-46.5773
3778.97	-46.5575
3778.97	-46.5049
3778.97	-46.5608
3778.98	-46.3009
3778.98	-46.3766
3778.98	-46.3831
3778.98	-46.3173
3778.98	-46.3996
3778.98	-46.5674
3778.98	-46.6332
3778.98	-46.3798
3778.98	-46.4884
3778.98	-46.3107
3778.99	-46.2581
3778.99	-46.2416
3778.99	-46.37
3778.99	-46.2943
3778.99	-46.4983
3778.99	-46.4983
3778.99	-46.2449
3778.99	-46.087
3778.99	-46.1561
3778.99	-46.2745
3779	-46.3766
3779	-46.3864
3779	-46.4753
3779	-46.4621
3779	-46.3963
3779	-46.2713
3779	-46.3305
3779	-46.3733
3779	-46.2647
3779	-46.2943
3779.01	-46.1462
3779.01	-46.0343
3779.01	-46.0541
3779.01	-45.9784
3779.01	-46.0113
3779.01	-46.1133
3779.01	-46.2054
3779.01	-46.0837
3779.01	-46.1265
3779.01	-46.3075
3779.02	-46.2219
3779.02	-46.3107
3779.02	-46.2647
3779.02	-46.2054
3779.02	-46.1298
3779.02	-46.0837
3779.02	-46.1495
3779.02	-45.9554
3779.02	-45.9093
3779.02	-45.9619
3779.03	-45.7382
3779.03	-45.8863
3779.03	-45.781
3779.03	-45.781
3779.03	-45.9619
3779.03	-45.985
3779.03	-45.9685
3779.03	-45.985
3779.03	-46.1298
3779.03	-46.0672
3779.04	-46.0277
3779.04	-45.8764
3779.04	-45.9159
3779.04	-45.8369
3779.04	-45.7842
3779.04	-45.9619
3779.04	-45.7349
3779.04	-45.4486
3779.04	-45.6822
3779.04	-45.8369
3779.05	-45.8797
3779.05	-45.6822
3779.05	-45.9192
3779.05	-45.9323
3779.05	-45.929
3779.05	-45.9784
3779.05	-45.8007
3779.05	-45.8139
3779.05	-45.8501
3779.05	-45.7744
3779.06	-45.8106
3779.06	-45.6691
3779.06	-45.8369
3779.06	-45.6131
3779.06	-45.521
3779.06	-45.7283
3779.06	-45.7744
3779.06	-45.7448
3779.06	-45.7184
3779.06	-45.7777
3779.07	-45.646
3779.07	-45.8204
3779.07	-45.7974
3779.07	-45.6263
3779.07	-45.4749
3779.07	-45.5309
3779.07	-45.6066
3779.07	-45.6263
3779.07	-45.6
3779.07	-45.623
3779.08	-45.5309
3779.08	-45.5473
3779.08	-45.5374
3779.08	-45.781
3779.08	-45.6592
3779.08	-45.9652
3779.08	-45.8632
3779.08	-45.7316
3779.08	-45.6954
3779.08	-45.7184
3779.09	-45.6855
3779.09	-45.5868
3779.09	-45.4618
3779.09	-45.5243
3779.09	-45.6263
3779.09	-45.725
3779.09	-45.6592
3779.09	-45.5177
3779.09	-45.5374
3779.09	-45.5374
3779.1	-45.4683
3779.1	-45.4881
3779.1	-45.6724
3779.1	-45.9422
3779.1	-45.8533
3779.1	-45.6526
3779.1	-45.4025
3779.1	-45.3104
3779.1	-45.3828
3779.1	-45.2709
3779.11	-45.3894
3779.11	-45.4651
3779.11	-45.5473
3779.11	-45.4486
3779.11	-45.544
3779.11	-45.6
3779.11	-45.5769
3779.11	-45.646
3779.11	-45.748
3779.11	-45.7316
3779.12	-45.804
3779.12	-45.9586
3779.12	-45.8139
3779.12	-45.6625
3779.12	-45.5309
3779.12	-45.3828
3779.12	-45.3729
3779.12	-45.4223
3779.12	-45.3992
3779.12	-45.4354
3779.13	-45.3663
3779.13	-45.6395
3779.13	-45.9159
3779.13	-46.0179
3779.13	-46.0442
3779.13	-46.1495
3779.13	-46.1989
3779.13	-46.1298
3779.13	-45.9027
3779.13	-45.6526
3779.14	-45.4223
3779.14	-45.34
3779.14	-45.3038
3779.14	-45.2281
3779.14	-45.1492
3779.14	-45.2742
3779.14	-45.2446
3779.14	-45.2018
3779.14	-45.1393
3779.14	-45.2643
3779.15	-45.2347
3779.15	-45.2248
3779.15	-45.4881
3779.15	-45.3927
3779.15	-45.4321
3779.15	-45.363
3779.15	-45.4058
3779.15	-45.3466
3779.15	-45.3367
3779.15	-45.1919
3779.16	-45.1656
3779.16	-45.1557
3779.16	-45.0373
3779.16	-45.1557
3779.16	-45.1393
3779.16	-44.9616
3779.16	-45.0044
3779.16	-45.0471
3779.16	-45.3598
3779.16	-45.5243
3779.17	-45.5605
3779.17	-45.5868
3779.17	-45.5506
3779.17	-45.3565
3779.17	-45.2248
3779.17	-45.1393
3779.17	-45.1261
3779.17	-45.0142
3779.17	-45.0274
3779.17	-45.0044
3779.18	-44.9386
3779.18	-44.9945
3779.18	-45.0406
3779.18	-45.215
3779.18	-45.0702
3779.18	-45.1755
3779.18	-45.3696
3779.18	-45.5078
3779.18	-45.4025
3779.18	-45.2939
3779.19	-45.2314
3779.19	-45.1886
3779.19	-45.1492
3779.19	-45.0406
3779.19	-45.0537
3779.19	-45.1459
3779.19	-44.9846
3779.19	-44.8365
3779.19	-45.0768
3779.19	-45.2512
3779.2	-45.1952
3779.2	-45.3861
3779.2	-45.6559
3779.2	-45.5835
3779.2	-45.5407
3779.2	-45.6493
3779.2	-45.3203
3779.2	-44.9846
3779.2	-44.8431
3779.2	-44.7642
3779.21	-44.853
3779.21	-44.7477
3779.21	-44.8102
3779.21	-44.8662
3779.21	-44.9583
3779.21	-45.0471
3779.21	-45.1228
3779.21	-45.2051
3779.21	-45.3137
3779.21	-45.4749
3779.22	-45.4519
3779.22	-45.5078
3779.22	-45.3828
3779.22	-45.1228
3779.22	-44.9024
3779.22	-44.9583
3779.22	-44.672
3779.22	-44.6654
3779.22	-44.5898
3779.22	-44.672
3779.23	-44.5568
3779.23	-44.6227
3779.23	-44.7872
3779.23	-44.8793
3779.23	-44.9813
3779.23	-44.9879
3779.23	-45.0702
3779.23	-44.9221
3779.23	-44.9155
3779.23	-44.4877
3779.24	-44.4877
3779.24	-44.4153
3779.24	-44.5009
3779.24	-44.5766
3779.24	-44.4647
3779.24	-44.5108
3779.24	-44.5667
3779.24	-44.4943
3779.24	-44.8201
3779.24	-45.1097
3779.25	-45.136
3779.25	-45.1064
3779.25	-45.136
3779.25	-45.238
3779.25	-45.2972
3779.25	-45.3104
3779.25	-45.1162
3779.25	-44.9616
3779.25	-44.8234
3779.25	-44.7905
3779.26	-44.7082
3779.26	-44.5766
3779.26	-44.4121
3779.26	-44.2574
3779.26	-44.2015
3779.26	-44.4417
3779.26	-44.5371
3779.26	-44.7247
3779.26	-44.8069
3779.26	-44.9978
3779.27	-45.136
3779.27	-45.1623
3779.27	-45.0077
3779.27	-44.8892
3779.27	-44.8629
3779.27	-44.6621
3779.27	-44.7971
3779.27	-44.7773
3779.27	-44.7839
3779.27	-44.6951
3779.28	-44.4845
3779.28	-44.6358
3779.28	-44.5865
3779.28	-44.6951
3779.28	-44.8398
3779.28	-44.9089
3779.28	-44.9024
3779.28	-44.8431
3779.28	-44.9517
3779.28	-44.6227
3779.29	-44.4779
3779.29	-44.6523
3779.29	-44.5536
3779.29	-44.5536
3779.29	-44.7576
3779.29	-44.7674
3779.29	-44.7576
3779.29	-44.6227
3779.29	-44.7674
3779.29	-44.7872
3779.3	-44.7477
3779.3	-44.7872
3779.3	-45.0603
3779.3	-45.0603
3779.3	-44.8695
3779.3	-44.7905
3779.3	-44.6951
3779.3	-44.5305
3779.3	-44.5141
3779.3	-44.3726
3779.31	-44.4219
3779.31	-44.5174
3779.31	-44.6161
3779.31	-44.8003
3779.31	-44.774
3779.31	-45.0208
3779.31	-45.2446
3779.31	-45.2512
3779.31	-45.3071
3779.31	-45.3861
3779.32	-45.3005
3779.32	-45.2742
3779.32	-45.136
3779.32	-45.0044
3779.32	-44.9155
3779.32	-44.955
3779.32	-44.9682
3779.32	-44.8563
3779.32	-44.9221
3779.32	-44.8662
3779.33	-44.6654
3779.33	-44.8497
3779.33	-44.8201
3779.33	-44.8135
3779.33	-45.0142
3779.33	-45.2413
3779.33	-45.2742
3779.33	-45.159
3779.33	-45.034
3779.33	-44.9418
3779.34	-45.0142
3779.34	-45.0109
3779.34	-45.0801
3779.34	-45.0833
3779.34	-44.9583
3779.34	-45.034
3779.34	-45.0208
3779.34	-44.8365
3779.34	-44.978
3779.34	-45.0011
3779.35	-44.9024
3779.35	-45.0109
3779.35	-45.0702
3779.35	-45.1327
3779.35	-45.3367
3779.35	-45.2281
3779.35	-44.8826
3779.35	-44.9451
3779.35	-45.0669
3779.35	-45.0998
3779.36	-44.9221
3779.36	-44.7674
3779.36	-44.7971
3779.36	-44.6358
3779.36	-44.6424
3779.36	-44.8431
3779.36	-45.0965
3779.36	-44.9748
3779.36	-44.9978
3779.36	-45.0044
3779.37	-44.8662
3779.37	-45.0175
3779.37	-44.932
3779.37	-44.8464
3779.37	-44.932
3779.37	-44.8431
3779.37	-44.7543
3779.37	-44.5766
3779.37	-44.8826
3779.37	-44.8069
3779.38	-44.5568
3779.38	-44.7345
3779.38	-44.7707
3779.38	-44.932
3779.38	-45.0439
3779.38	-45.0241
3779.38	-45.0932
3779.38	-45.0702
3779.38	-45.1426
3779.38	-44.978
3779.39	-44.7016
3779.39	-44.6128
3779.39	-44.5898
3779.39	-44.6227
3779.39	-44.7477
3779.39	-44.8793
3779.39	-44.7773
3779.39	-44.5601
3779.39	-44.774
3779.39	-44.7247
3779.4	-44.7938
3779.4	-44.8398
3779.4	-44.8464
3779.4	-44.9517
3779.4	-45.0471
3779.4	-45.0142
3779.4	-44.9122
3779.4	-44.9813
3779.4	-45.2709
3779.4	-45.0965
3779.41	-45.0669
3779.41	-45.057
3779.41	-45.1228
3779.41	-45.0077
3779.41	-44.9221
3779.41	-45.0801
3779.41	-45.0077
3779.41	-45.1261
3779.41	-45.0735
3779.41	-45.1294
3779.42	-45.1656
3779.42	-45.2084
3779.42	-44.8398
3779.42	-44.5437
3779.42	-44.5272
3779.42	-44.5338
3779.42	-44.445
3779.42	-44.5667
3779.42	-44.5206
3779.42	-44.547
3779.43	-44.3528
3779.43	-44.5503
3779.43	-44.5568
3779.43	-44.4581
3779.43	-44.6325
3779.43	-44.8563
3779.43	-44.7148
3779.43	-44.5963
3779.43	-44.4055
3779.43	-44.1718
3779.44	-44.1751
3779.44	-44.0994
3779.44	-44.1455
3779.44	-44.1258
3779.44	-44.208
3779.44	-44.3693
3779.44	-44.4351
3779.44	-44.2706
3779.44	-44.6852
3779.44	-44.8826
3779.45	-44.9813
3779.45	-45.0142
3779.45	-45.0142
3779.45	-45.2841
3779.45	-45.3071
3779.45	-45.3696
3779.45	-45.0406
3779.45	-45.1459
3779.45	-45.0965
3779.45	-45.1393
3779.46	-45.1821
3779.46	-45.1097
3779.46	-45.1919
3779.46	-45.3203
3779.46	-45.3236
3779.46	-45.4552
3779.46	-45.3795
3779.46	-45.3268
3779.46	-45.3236
3779.46	-45.4025
3779.47	-45.3433
3779.47	-45.4716
3779.47	-45.2347
3779.47	-45.1064
3779.47	-45.0175
3779.47	-45.0011
3779.47	-44.932
3779.47	-44.6556
3779.47	-44.7378
3779.47	-44.7609
3779.48	-44.5305
3779.48	-44.5272
3779.48	-44.3726
3779.48	-44.4351
3779.48	-44.4943
3779.48	-44.8168
3779.48	-45.0044
3779.48	-45.2051
3779.48	-45.3268
3779.48	-44.9978
3779.49	-44.7839
3779.49	-44.8826
3779.49	-44.7642
3779.49	-44.5338
3779.49	-44.5075
3779.49	-44.6885
3779.49	-44.5108
3779.49	-44.366
3779.49	-44.4943
3779.49	-44.5108
3779.5	-44.6128
3779.5	-44.5042
3779.5	-44.6292
3779.5	-44.7576
3779.5	-44.7411
3779.5	-44.6951
3779.5	-44.5568
3779.5	-44.6062
3779.5	-44.57
3779.5	-44.5601
3779.51	-44.5667
3779.51	-44.4417
3779.51	-44.4384
3779.51	-44.2541
3779.51	-44.1653
3779.51	-44.3364
3779.51	-44.5042
3779.51	-44.7115
3779.51	-44.7609
3779.51	-44.8069
3779.52	-44.8464
3779.52	-44.7872
3779.52	-44.5305
3779.52	-44.3265
3779.52	-44.3857
3779.52	-44.3792
3779.52	-44.2508
3779.52	-44.3495
3779.52	-44.2344
3779.52	-44.2607
3779.53	-44.0402
3779.53	-43.9481
3779.53	-44.1093
3779.53	-44.2804
3779.53	-44.3199
3779.53	-44.343
3779.53	-44.4877
3779.53	-44.3824
3779.53	-44.547
3779.53	-44.4812
3779.54	-44.2574
3779.54	-44.1488
3779.54	-44.2015
3779.54	-44.083
3779.54	-44.0633
3779.54	-43.9941
3779.54	-43.6881
3779.54	-43.4446
3779.54	-43.7572
3779.54	-43.8197
3779.55	-43.8362
3779.55	-43.8395
3779.55	-44.0698
3779.55	-44.0665
3779.55	-43.9448
3779.55	-43.9218
3779.55	-43.7046
3779.55	-43.6059
3779.55	-43.6453
3779.55	-43.4018
3779.56	-43.3558
3779.56	-43.2768
3779.56	-43.4216
3779.56	-43.3953
3779.56	-43.2669
3779.56	-43.392
3779.56	-43.4249
3779.56	-43.5006
3779.56	-43.5203
3779.56	-43.675
3779.57	-43.5565
3779.57	-43.7408
3779.57	-43.5038
3779.57	-43.3525
3779.57	-43.3492
3779.57	-43.1978
3779.57	-43.0991
3779.57	-43.1353
3779.57	-43.3031
3779.57	-43.3525
3779.58	-43.2801
3779.58	-43.3031
3779.58	-43.3854
3779.58	-43.3591
3779.58	-43.5071
3779.58	-43.698
3779.58	-43.6684
3779.58	-43.6157
3779.58	-43.8263
3779.58	-43.6322
3779.59	-43.5137
3779.59	-43.4446
3779.59	-43.573
3779.59	-43.7539
3779.59	-43.8954
3779.59	-43.9481
3779.59	-43.7737
3779.59	-43.6124
3779.59	-43.9744
3779.59	-44.0863
3779.6	-44.0336
3779.6	-43.9316
3779.6	-43.8461
3779.6	-43.9086
3779.6	-43.9349
3779.6	-43.9481
3779.6	-43.7144
3779.6	-43.5104
3779.6	-43.5203
3779.6	-43.3722
3779.61	-43.2603
3779.61	-43.2702
3779.61	-43.4545
3779.61	-43.4709
3779.61	-43.3755
3779.61	-43.5104
3779.61	-43.5236
3779.61	-43.7079
3779.61	-43.8197
3779.61	-44.0172
3779.62	-43.9612
3779.62	-43.9382
3779.62	-43.9974
3779.62	-43.8527
3779.62	-43.8658
3779.62	-43.8197
3779.62	-43.7704
3779.62	-43.6289
3779.62	-43.7671
3779.62	-43.7474
3779.63	-43.494
3779.63	-43.5499
3779.63	-43.8033
3779.63	-43.879
3779.63	-44.0929
3779.63	-44.2936
3779.63	-44.4318
3779.63	-44.3364
3779.63	-44.4647
3779.63	-44.3594
3779.64	-44.2804
3779.64	-44.2146
3779.64	-44.2146
3779.64	-44.0402
3779.64	-44.0896
3779.64	-44.0468
3779.64	-43.9481
3779.64	-43.6453
3779.64	-43.8658
3779.64	-43.9612
3779.65	-43.8428
3779.65	-43.9349
3779.65	-44.1389
3779.65	-44.106
3779.65	-44.2146
3779.65	-44.1587
3779.65	-44.0205
3779.65	-44.1455
3779.65	-43.9974
3779.65	-43.902
3779.66	-43.7836
3779.66	-43.54
3779.66	-43.6552
3779.66	-43.3953
3779.66	-43.3393
3779.66	-43.6486
3779.66	-43.879
3779.66	-43.9481
3779.66	-43.925
3779.66	-44.0205
3779.67	-44.0962
3779.67	-44.1225
3779.67	-44.1686
3779.67	-44.0929
3779.67	-43.981
3779.67	-44.0007
3779.67	-43.9645
3779.67	-44.0073
3779.67	-43.9843
3779.67	-43.8724
3779.68	-43.7144
3779.68	-43.6618
3779.68	-43.8197
3779.68	-43.9415
3779.68	-44.0698
3779.68	-44.0896
3779.68	-44.0994
3779.68	-44.0402
3779.68	-44.1291
3779.68	-44.1949
3779.69	-43.902
3779.69	-43.9909
3779.69	-44.0073
3779.69	-43.8
3779.69	-43.777
3779.69	-43.7934
3779.69	-43.9645
3779.69	-43.7276
3779.69	-43.8428
3779.69	-44.0073
3779.7	-43.9974
3779.7	-43.981
3779.7	-44.0468
3779.7	-44.1192
3779.7	-44.1356
3779.7	-44.1982
3779.7	-44.06
3779.7	-44.1126
3779.7	-44.185
3779.7	-44.106
3779.71	-44.0665
3779.71	-44.0336
3779.71	-43.7309
3779.71	-43.4841
3779.71	-43.5104
3779.71	-43.6453
3779.71	-43.9316
3779.71	-43.9843
3779.71	-44.1192
3779.71	-44.0698
3779.72	-44.1126
3779.72	-44.2837
3779.72	-44.1093
3779.72	-43.8724
3779.72	-44.004
3779.72	-43.981
3779.72	-43.7737
3779.72	-43.6881
3779.72	-43.7309
3779.72	-43.902
3779.73	-43.7276
3779.73	-43.5532
3779.73	-43.54
3779.73	-43.7605
3779.73	-43.9514
3779.73	-43.9382
3779.73	-44.106
3779.73	-44.0994
3779.73	-44.1521
3779.73	-43.9612
3779.74	-43.9086
3779.74	-43.8559
3779.74	-43.8329
3779.74	-43.7836
3779.74	-43.6717
3779.74	-43.8296
3779.74	-43.8362
3779.74	-43.7704
3779.74	-43.9514
3779.74	-44.1455
3779.75	-44.162
3779.75	-44.1653
3779.75	-44.2344
3779.75	-44.2508
3779.75	-44.2541
3779.75	-44.3759
3779.75	-44.1718
3779.75	-44.1686
3779.75	-44.1718
3779.75	-43.9415
3779.76	-43.7737
3779.76	-43.8362
3779.76	-43.8889
3779.76	-43.7572
3779.76	-43.8099
3779.76	-43.8362
3779.76	-43.9777
3779.76	-44.1653
3779.76	-44.3528
3779.76	-44.5634
3779.77	-44.6095
3779.77	-44.5832
3779.77	-44.3726
3779.77	-44.2739
3779.77	-44.1455
3779.77	-44.1389
3779.77	-44.1027
3779.77	-44.0073
3779.77	-43.879
3779.77	-43.8691
3779.78	-43.8
3779.78	-44.1817
3779.78	-44.0764
3779.78	-44.1422
3779.78	-44.1455
3779.78	-44.1356
3779.78	-44.1455
3779.78	-44.1027
3779.78	-44.1356
3779.78	-44.0172
3779.79	-44.004
3779.79	-44.0238
3779.79	-44.1291
3779.79	-44.0007
3779.79	-43.9876
3779.79	-43.9678
3779.79	-43.8987
3779.79	-43.7441
3779.79	-43.7934
3779.79	-44.0139
3779.8	-44.2475
3779.8	-44.1982
3779.8	-44.5305
3779.8	-44.5108
3779.8	-44.4318
3779.8	-44.5634
3779.8	-44.5963
3779.8	-44.3956
3779.8	-44.4351
3779.8	-44.4845
3779.81	-44.3956
3779.81	-44.3792
3779.81	-44.3627
3779.81	-44.2508
3779.81	-44.0962
3779.81	-44.1554
3779.81	-44.4943
3779.81	-44.6819
3779.81	-44.5898
3779.81	-44.6687
3779.82	-44.8497
3779.82	-44.9386
3779.82	-44.6391
3779.82	-44.4877
3779.82	-44.4976
3779.82	-44.4877
3779.82	-44.2607
3779.82	-44.2706
3779.82	-44.3298
3779.82	-44.1324
3779.83	-43.9974
3779.83	-44.0402
3779.83	-44.2015
3779.83	-44.3627
3779.83	-44.3528
3779.83	-44.4713
3779.83	-44.7181
3779.83	-44.7477
3779.83	-44.8267
3779.83	-44.6161
3779.84	-44.1784
3779.84	-44.2442
3779.84	-44.1488
3779.84	-43.9909
3779.84	-43.7803
3779.84	-43.8954
3779.84	-44.0633
3779.84	-43.9744
3779.84	-44.0994
3779.84	-44.2771
3779.85	-44.2212
3779.85	-44.3462
3779.85	-44.5206
3779.85	-44.6194
3779.85	-44.4614
3779.85	-44.4581
3779.85	-44.2377
3779.85	-44.3331
3779.85	-44.4483
3779.85	-44.5174
3779.86	-44.4252
3779.86	-44.4515
3779.86	-44.4713
3779.86	-44.4055
3779.86	-44.4515
3779.86	-44.3956
3779.86	-44.5305
3779.86	-44.6786
3779.86	-44.5799
3779.86	-44.57
3779.87	-44.8596
3779.87	-44.9912
3779.87	-44.9616
3779.87	-44.728
3779.87	-44.6918
3779.87	-44.6852
3779.87	-44.7082
3779.87	-44.57
3779.87	-44.5799
3779.87	-44.5634
3779.88	-44.6259
3779.88	-44.6424
3779.88	-44.6819
3779.88	-44.6523
3779.88	-44.6128
3779.88	-44.6885
3779.88	-44.8201
3779.88	-44.7971
3779.88	-44.6621
3779.88	-44.6259
3779.89	-44.5075
3779.89	-44.4845
3779.89	-44.5108
3779.89	-44.7049
3779.89	-44.5174
3779.89	-44.6654
3779.89	-44.4186
3779.89	-44.1718
3779.89	-44.2607
3779.89	-44.1784
3779.9	-44.3693
3779.9	-44.2936
3779.9	-44.4384
3779.9	-44.649
3779.9	-44.6095
3779.9	-44.5305
3779.9	-44.3002
3779.9	-44.2574
3779.9	-44.4153
3779.9	-44.2969
3779.91	-44.0633
3779.91	-43.9744
3779.91	-44.0139
3779.91	-44.1356
3779.91	-44.2047
3779.91	-44.3627
3779.91	-44.4713
3779.91	-44.6786
3779.91	-44.8497
3779.91	-44.9517
3779.92	-44.955
3779.92	-44.955
3779.92	-44.7444
3779.92	-44.6819
3779.92	-44.7082
3779.92	-44.7181
3779.92	-44.5898
3779.92	-44.4812
3779.92	-44.5206
3779.92	-44.4581
3779.93	-44.2936
3779.93	-44.3166
3779.93	-44.1982
3779.93	-44.3726
3779.93	-44.5733
3779.93	-44.7148
3779.93	-44.7674
3779.93	-44.5667
3779.93	-44.6391
3779.93	-44.5963
3779.94	-44.5437
3779.94	-44.5141
3779.94	-44.6457
3779.94	-44.3594
3779.94	-44.3331
3779.94	-44.4186
3779.94	-44.3232
3779.94	-44.1192
3779.94	-44.5174
3779.94	-44.5437
3779.95	-44.4417
3779.95	-44.389
3779.95	-44.4483
3779.95	-44.4976
3779.95	-44.4285
3779.95	-44.5865
3779.95	-44.1751
3779.95	-44.0764
3779.95	-44.0698
3779.95	-44.2409
3779.96	-44.3989
3779.96	-44.3693
3779.96	-44.4121
3779.96	-44.2047
3779.96	-44.2212
3779.96	-44.3166
3779.96	-44.5568
3779.96	-44.7049
3779.96	-44.751
3779.96	-44.8958
3779.97	-44.9846
3779.97	-44.8793
3779.97	-44.7905
3779.97	-44.5799
3779.97	-44.5206
3779.97	-44.4548
3779.97	-44.5766
3779.97	-44.6687
3779.97	-44.6095
3779.97	-44.5009
3779.98	-44.1356
3779.98	-44.3068
3779.98	-44.4746
3779.98	-44.6589
3779.98	-44.8135
3779.98	-44.9221
3779.98	-45.0373
3779.98	-44.8431
3779.98	-45.1327
3779.98	-45.0603
3779.99	-44.8431
3779.99	-44.8234
3779.99	-44.7181
3779.99	-44.4647
3779.99	-44.3956
3779.99	-44.3199
3779.99	-44.2574
3779.99	-44.1027
3779.99	-44.366
3779.99	-44.3528
3780	-44.2673
3780	-44.2574
3780	-44.2607
3780	-44.6062
3780	-44.6687
3780	-44.6786
3780	-44.5865
3780	-44.5568
3780	-44.4877
3780	-44.4121
3780.01	-44.3627
3780.01	-44.3824
3780.01	-44.366
3780.01	-44.2377
3780.01	-44.0797
3780.01	-44.2475
3780.01	-44.5174
3780.01	-44.6424
3780.01	-44.8003
3780.01	-45.0175
3780.02	-45.159
3780.02	-44.9024
3780.02	-44.7082
3780.02	-44.4186
3780.02	-44.3331
3780.02	-44.2771
3780.02	-44.2409
3780.02	-44.3726
3780.02	-44.3627
3780.02	-44.2739
3780.03	-44.3002
3780.03	-44.2113
3780.03	-44.1258
3780.03	-44.3397
3780.03	-44.3956
3780.03	-44.5634
3780.03	-44.7082
3780.03	-44.672
3780.03	-44.7444
3780.03	-44.5503
3780.04	-44.4252
3780.04	-44.3627
3780.04	-44.4351
3780.04	-44.3166
3780.04	-44.3693
3780.04	-44.2837
3780.04	-44.1126
3780.04	-44.0665
3780.04	-44.2212
3780.04	-44.2377
3780.05	-44.106
3780.05	-44.264
3780.05	-44.1817
3780.05	-44.0468
3780.05	-44.0764
3780.05	-44.1521
3780.05	-43.8724
3780.05	-43.8592
3780.05	-43.8461
3780.05	-43.9086
3780.06	-43.8527
3780.06	-43.7901
3780.06	-43.7177
3780.06	-43.7671
3780.06	-43.8296
3780.06	-43.9909
3780.06	-44.2475
3780.06	-44.2311
3780.06	-44.3495
3780.06	-44.5042
3780.07	-44.6325
3780.07	-44.7082
3780.07	-44.4581
3780.07	-44.2212
3780.07	-44.2047
3780.07	-44.1554
3780.07	-44.0534
3780.07	-44.0962
